In House Lawyer	1	intro	parsed_text	I am very interested in the open position of In-House Lawyer with [org].
Information Technology	1	intro	parsed_text	I would like to be considered for a position within the information technology department at your company [org].
Information Technology Manager	1	intro	parsed_text	The industry of [org] is the fastest moving in this world today, and I am an expert in this field.
Insurance Customer Service Representative	1	intro	parsed_text	I would like to be considered for an customer service position at your company [org].
Interior Decorator	3	intro	parsed_text	I have worked in this field for more than [duration] years and have submitted my resume and references for your convenience.
International Business	1	intro	parsed_text	I would like to apply for a position in international business with your company [org].
International Trade	1	intro	parsed_text	I am currently seeking a position in international trade and recently learned of the opening at your company [org].
Job Specific Sample	1	intro	parsed_text	Please see attached my resume application for the position of [org] as posted on the Bijou Engineering website.
Junior Lawyer	5	intro	parsed_text	I have the qualities needed to work in this type of demanding field and the skills needed to be an asset to the team at [org].
Landscape Laborer	1	intro	parsed_text	The [position] position now available at [location] has really caught my attention.
Landscape Laborer	3	intro	parsed_text	I have spent over [duration] years of experience working with my hands and doing landscaping jobs for a small local company.
Language Interpreter	5	intro	parsed_text	I speak Spanish and English fluently but filling this position requires much more than knowing [number] languages.
Lateral Attorney	5	intro	parsed_text	My research skills make it easy to find information that is related to the case at hand and my good standing in the community will certainly be an asset to the team at [org].
Law Professor	1	intro	parsed_text	Throughout the past [duration] years I have worked on acquiring all of my degrees and preparing for the day I could hold the position of [position].
